Year,TextGrid,TierNumber,TierName,useable, 
2011,2011_10_1018.TextGrid,6,Patricia A Millett,1,
2011,2011_10_1018.TextGrid,7,Sonia Sotomayor,1,
2011,2011_10_1018.TextGrid,8,John G Roberts,1,
2011,2011_10_1018.TextGrid,9,Ruth Bader Ginsburg,1,
2011,2011_10_1018.TextGrid,10,Samuel Alito,1,
2011,2011_10_1018.TextGrid,11,Anthony Kennedy,1,
2011,2011_10_1024.TextGrid,1,Stephen G Breyer,1,
2011,2011_10_1024.TextGrid,2,Raymond A Cardozo,1,
2011,2011_10_1024.TextGrid,3,Antonin Scalia,1,
2011,2011_10_1024.TextGrid,4,Eric J Feigin,1,
2011,2011_10_1024.TextGrid,5,Sonia Sotomayor,1,
2011,2011_10_1024.TextGrid,6,John G Roberts,1,
2011,2011_10_1024.TextGrid,7,Ruth Bader Ginsburg,1,
2011,2011_10_1024.TextGrid,8,Anthony Kennedy,1,
2011,2011_10_1024.TextGrid,9,Samuel Alito,1,
2011,2011_10_1042.TextGrid,1,Thomas M Hefferon,1,
2011,2011_10_1042.TextGrid,2,Stephen G Breyer,1,
2011,2011_10_1042.TextGrid,3,Elena Kagan,1,
2011,2011_10_1042.TextGrid,4,Antonin Scalia,1,
2011,2011_10_1042.TextGrid,5,Kevin K Russell,1,
2011,2011_10_1042.TextGrid,6,Ann Oconnell,1,
2011,2011_10_1042.TextGrid,7,Sonia Sotomayor,1,
2011,2011_10_1042.TextGrid,8,John G Roberts,1,
2011,2011_10_1042.TextGrid,9,Ruth Bader Ginsburg,1,
2011,2011_10_1042.TextGrid,10,Samuel Alito,1,
2011,2011_10_1042.TextGrid,11,Anthony Kennedy,1,
2011,2011_10_1062.TextGrid,1,Stephen G Breyer,1,
2011,2011_10_1062.TextGrid,2,Elena Kagan,1,
2011,2011_10_1062.TextGrid,3,Antonin Scalia,1,
2011,2011_10_1062.TextGrid,4,Damien M Schiff,1,
2011,2011_10_1062.TextGrid,5,Sonia Sotomayor,1,
2011,2011_10_1062.TextGrid,6,John G Roberts,1,
2011,2011_10_1062.TextGrid,7,Ruth Bader Ginsburg,1,
2011,2011_10_1062.TextGrid,8,Anthony Kennedy,1,
2011,2011_10_1062.TextGrid,9,Samuel Alito,1,
2011,2011_10_1062.TextGrid,10,Malcolm L Stewart,1,
2011,2011_10_1104.TextGrid,1,Pratik A Shah,1,
2011,2011_10_1104.TextGrid,2,Stephen G Breyer,1,
2011,2011_10_1104.TextGrid,3,Antonin Scalia,1,
2011,2011_10_1104.TextGrid,4,John F Preis,1,
2011,2011_10_1104.TextGrid,5,Elena Kagan,1,
2011,2011_10_1104.TextGrid,6,Jonathan S Franklin,1,
2011,2011_10_1104.TextGrid,7,Sonia Sotomayor,1,
2011,2011_10_1104.TextGrid,8,John G Roberts,1,
2011,2011_10_1104.TextGrid,9,Ruth Bader Ginsburg,1,
2011,2011_10_1104.TextGrid,10,Anthony Kennedy,1,
2011,2011_10_1104.TextGrid,11,Samuel Alito,1,
2011,2011_10_1121.TextGrid,1,William J Young,1,
2011,2011_10_1121.TextGrid,2,Stephen G Breyer,1,
2011,2011_10_1121.TextGrid,3,Antonin Scalia,1,
2011,2011_10_1121.TextGrid,4,Elena Kagan,1,
2011,2011_10_1121.TextGrid,5,Sonia Sotomayor,1,
2011,2011_10_1121.TextGrid,6,Jeremiah Collins,1,
2011,2011_10_1121.TextGrid,7,John G Roberts,1,
2011,2011_10_1121.TextGrid,8,Ruth Bader Ginsburg,1,
2011,2011_10_1121.TextGrid,9,Samuel Alito,1,
2011,2011_10_1121.TextGrid,10,Anthony Kennedy,1,
2011,2011_10_1150.TextGrid,1,Stephen M Shapiro,1,
2011,2011_10_1150.TextGrid,2,Donald B Verrilli Jr,1,
2011,2011_10_1150.TextGrid,3,Stephen G Breyer,1,
2011,2011_10_1150.TextGrid,4,Elena Kagan,1,
2011,2011_10_1150.TextGrid,5,Antonin Scalia,1,
2011,2011_10_1150.TextGrid,6,Sonia Sotomayor,1,
2011,2011_10_1150.TextGrid,7,Richard P Bress,1,
2011,2011_10_1150.TextGrid,8,John G Roberts,1,
2011,2011_10_1150.TextGrid,9,Ruth Bader Ginsburg,1,
2011,2011_10_1150.TextGrid,10,Samuel Alito,1,
2011,2011_10_1150.TextGrid,11,Anthony Kennedy,1,
2011,2011_10_1211.TextGrid,1,Stephen G Breyer,1,
2011,2011_10_1211.TextGrid,2,Eric D Miller,1,
2011,2011_10_1211.TextGrid,3,Elena Kagan,1,
2011,2011_10_1211.TextGrid,4,Antonin Scalia,1,
2011,2011_10_1211.TextGrid,5,Stephanos Bibas,1,
2011,2011_10_1211.TextGrid,6,Sonia Sotomayor,1,
2011,2011_10_1211.TextGrid,7,John G Roberts,1,
2011,2011_10_1211.TextGrid,8,Ruth Bader Ginsburg,1,
2011,2011_10_1211.TextGrid,9,Samuel Alito,1,
2011,2011_10_1211.TextGrid,10,Anthony Kennedy,1,
2011,2011_10_1219.TextGrid,1,Stephen G Breyer,1,
2011,2011_10_1219.TextGrid,2,Ginger D  Anders,1,
2011,2011_10_1219.TextGrid,3,Elena Kagan,1,
2011,2011_10_1219.TextGrid,4,Antonin Scalia,1,
2011,2011_10_1219.TextGrid,5,Sonia Sotomayor,1,
2011,2011_10_1219.TextGrid,6,John G Roberts,1,
2011,2011_10_1219.TextGrid,7,Aaron M Panner,1,
2011,2011_10_1219.TextGrid,8,Ruth Bader Ginsburg,1,
2011,2011_10_1219.TextGrid,9,Anthony Kennedy,1,
2011,2011_10_1261.TextGrid,1,Stephen G Breyer,1,
2011,2011_10_1261.TextGrid,2,Christopher Landau,1,
2011,2011_10_1261.TextGrid,3,Elena Kagan,1,
2011,2011_10_1261.TextGrid,4,Antonin Scalia,1,
2011,2011_10_1261.TextGrid,5,Jeffrey B Wall,1,
2011,2011_10_1261.TextGrid,6,Sonia Sotomayor,1,
2011,2011_10_1261.TextGrid,7,Jeffrey I Tilden,1,
2011,2011_10_1261.TextGrid,8,Ruth Bader Ginsburg,1,
2011,2011_10_1261.TextGrid,9,Samuel Alito,1,
2011,2011_10_1265.TextGrid,1,Stephen G Breyer,1,
2011,2011_10_1265.TextGrid,2,Antonin Scalia,1,
2011,2011_10_1265.TextGrid,3,Elena Kagan,1,
2011,2011_10_1265.TextGrid,4,Ward A Campbell,1,
2011,2011_10_1265.TextGrid,5,Seth P Waxman,1,
2011,2011_10_1265.TextGrid,6,Sonia Sotomayor,1,
2011,2011_10_1265.TextGrid,7,John G Roberts,1,
2011,2011_10_1265.TextGrid,8,Ruth Bader Ginsburg,1,
2011,2011_10_1265.TextGrid,9,Anthony Kennedy,1,
2011,2011_10_1265.TextGrid,10,Samuel Alito,1,
2011,2011_10_1293.TextGrid,1,Stephen G Breyer,1,
2011,2011_10_1293.TextGrid,2,Donald B Verrilli Jr,1,
2011,2011_10_1293.TextGrid,3,Antonin Scalia,1,
2011,2011_10_1293.TextGrid,4,Elena Kagan,1,
2011,2011_10_1293.TextGrid,5,Seth P Waxman,1,
2011,2011_10_1293.TextGrid,6,John G Roberts,1,
2011,2011_10_1293.TextGrid,7,Carter G Phillips,1,
2011,2011_10_1293.TextGrid,8,Ruth Bader Ginsburg,1,
2011,2011_10_1293.TextGrid,9,Anthony Kennedy,1,
2011,2011_10_1293.TextGrid,10,Samuel Alito,1,
2011,2011_10_1320.TextGrid,1,Stephen G Breyer,1,
2011,2011_10_1320.TextGrid,2,Elena Kagan,1,
2011,2011_10_1320.TextGrid,3,Antonin Scalia,1,
2011,2011_10_1320.TextGrid,4,Sonia Sotomayor,1,
2011,2011_10_1320.TextGrid,5,Dustin Mcdaniel,1,
2011,2011_10_1320.TextGrid,6,John G Roberts,1,
2011,2011_10_1320.TextGrid,7,Ruth Bader Ginsburg,1,
2011,2011_10_1320.TextGrid,8,Clifford M Sloan,1,
2011,2011_10_1320.TextGrid,9,Samuel Alito,1,
2011,2011_10_1320.TextGrid,10,Anthony Kennedy,1,
2011,2011_10_1399.TextGrid,1,Stephen G Breyer,1,
2011,2011_10_1399.TextGrid,2,Elena Kagan,1,
2011,2011_10_1399.TextGrid,3,Antonin Scalia,1,
2011,2011_10_1399.TextGrid,4,Peter D Keisler,1,
2011,2011_10_1399.TextGrid,5,Sonia Sotomayor,1,
2011,2011_10_1399.TextGrid,6,John G Roberts,1,
2011,2011_10_1399.TextGrid,7,Joseph R Palmore,1,
2011,2011_10_1399.TextGrid,8,Joshua T Gillelan Ii,1,
2011,2011_10_1399.TextGrid,9,Ruth Bader Ginsburg,1,
2011,2011_10_1399.TextGrid,10,Anthony Kennedy,1,
2011,2011_10_1399.TextGrid,11,Samuel Alito,1,
2011,2011_10_1472.TextGrid,1,Dan Himmelfarb,1,
2011,2011_10_1472.TextGrid,2,Stephen G Breyer,1,
2011,2011_10_1472.TextGrid,3,Elena Kagan,1,
2011,2011_10_1472.TextGrid,4,Antonin Scalia,1,
2011,2011_10_1472.TextGrid,5,Sonia Sotomayor,1,
2011,2011_10_1472.TextGrid,6,John G Roberts,1,
2011,2011_10_1472.TextGrid,7,Michael S  Fried,1,
2011,2011_10_1472.TextGrid,8,Ruth Bader Ginsburg,1,
2011,2011_10_1472.TextGrid,9,Samuel Alito,1,
2011,2011_10_1472.TextGrid,10,Anthony Kennedy,1,
2011,2011_10_1491.TextGrid,1,Stephen G Breyer,1,
2011,2011_10_1491.TextGrid,2,Antonin Scalia,1,
2011,2011_10_1491.TextGrid,3,Elena Kagan,1,
2011,2011_10_1491.TextGrid,4,Paul Hoffman,1,
2011,2011_10_1491.TextGrid,5,Sonia Sotomayor,1,
2011,2011_10_1491.TextGrid,6,Kathleen M Sullivan,1,
2011,2011_10_1491.TextGrid,7,John G Roberts,1,
2011,2011_10_1491.TextGrid,8,Ruth Bader Ginsburg,1,
2011,2011_10_1491.TextGrid,9,Edwin S Kneedler,1,
2011,2011_10_1491.TextGrid,10,Anthony Kennedy,1,
2011,2011_10_1491.TextGrid,11,Samuel Alito,1,
2011,2011_10_1542.TextGrid,1,Stephen G Breyer,1,
2011,2011_10_1542.TextGrid,2,Leondra R Kruger,1,
2011,2011_10_1542.TextGrid,3,Elena Kagan,1,
2011,2011_10_1542.TextGrid,4,Antonin Scalia,1,
2011,2011_10_1542.TextGrid,5,Charles A Rothfeld,1,
2011,2011_10_1542.TextGrid,6,Sonia Sotomayor,1,
2011,2011_10_1542.TextGrid,7,John G Roberts,1,
2011,2011_10_1542.TextGrid,8,Stephen B Kinnaird,1,
2011,2011_10_1542.TextGrid,9,Ruth Bader Ginsburg,1,
2011,2011_10_1542.TextGrid,10,Samuel Alito,1,
2011,2011_10_1542.TextGrid,11,Anthony Kennedy,1,
2011,2011_10_209.TextGrid,1,Stephen G Breyer,1,
2011,2011_10_209.TextGrid,2,Antonin Scalia,1,
2011,2011_10_209.TextGrid,3,Elena Kagan,1,
2011,2011_10_209.TextGrid,4,Valerie R Newman,1,
2011,2011_10_209.TextGrid,5,Sonia Sotomayor,1,
2011,2011_10_209.TextGrid,6,John G Roberts,1,
2011,2011_10_209.TextGrid,7,William M Jay,1,
2011,2011_10_209.TextGrid,8,Ruth Bader Ginsburg,1,
2011,2011_10_209.TextGrid,9,Anthony Kennedy,1,
2011,2011_10_209.TextGrid,10,Samuel Alito,1,
2011,2011_10_209.TextGrid,11,John J Bursch,1,
2011,2011_10_224.TextGrid,1,Stephen G Breyer,1,
2011,2011_10_224.TextGrid,2,Elena Kagan,1,
2011,2011_10_224.TextGrid,3,Antonin Scalia,1,
2011,2011_10_224.TextGrid,4,Steven J Wells,1,
2011,2011_10_224.TextGrid,5,Benjamin J Horwich,1,
2011,2011_10_224.TextGrid,6,Susan K Smith,1,
2011,2011_10_224.TextGrid,7,Sonia Sotomayor,1,
2011,2011_10_224.TextGrid,8,John G Roberts,1,
2011,2011_10_224.TextGrid,9,Ruth Bader Ginsburg,1,
2011,2011_10_224.TextGrid,10,Samuel Alito,1,
2011,2011_10_224.TextGrid,11,Anthony Kennedy,1,
2011,2011_10_444.TextGrid,1,Stephen G Breyer,1,
2011,2011_10_444.TextGrid,2,Elena Kagan,1,
2011,2011_10_444.TextGrid,3,Antonin Scalia,1,
2011,2011_10_444.TextGrid,4,Anthony A Yang,1,
2011,2011_10_444.TextGrid,5,Chris Koster,1,
2011,2011_10_444.TextGrid,6,Sonia Sotomayor,1,
2011,2011_10_444.TextGrid,7,John G Roberts,1,
2011,2011_10_444.TextGrid,8,Ruth Bader Ginsburg,1,
2011,2011_10_444.TextGrid,9,Emmett D Queener,1,
2011,2011_10_444.TextGrid,10,Samuel Alito,1,
2011,2011_10_444.TextGrid,11,Anthony Kennedy,1,
2011,2011_10_545.TextGrid,1,Donald B Verrilli Jr,0,
2011,2011_10_545.TextGrid,2,Stephen G Breyer,0,
2011,2011_10_545.TextGrid,3,Antonin Scalia,0,
2011,2011_10_545.TextGrid,4,Anthony T Falzone,0,
2011,2011_10_545.TextGrid,5,Sonia Sotomayor,0,
2011,2011_10_545.TextGrid,6,John G Roberts,0,
2011,2011_10_545.TextGrid,7,Ruth Bader Ginsburg,0,
2011,2011_10_545.TextGrid,8,Samuel Alito,0,
2011,2011_10_545.TextGrid,9,Anthony Kennedy,0,empty field
2011,2011_10_553.TextGrid,1,Leondra R Kruger,1,
2011,2011_10_553.TextGrid,2,Stephen G Breyer,1,
2011,2011_10_553.TextGrid,3,Elena Kagan,1,
2011,2011_10_553.TextGrid,4,Antonin Scalia,1,
2011,2011_10_553.TextGrid,5,Walter Dellinger,1,
2011,2011_10_553.TextGrid,6,Sonia Sotomayor,1,
2011,2011_10_553.TextGrid,7,John G Roberts,1,
2011,2011_10_553.TextGrid,8,Ruth Bader Ginsburg,1,
2011,2011_10_553.TextGrid,9,Douglas Laycock,1,
2011,2011_10_553.TextGrid,10,Samuel Alito,1,
2011,2011_10_553.TextGrid,11,Anthony Kennedy,1,
2011,2011_10_577.TextGrid,1,Curtis E Gannon,1,
2011,2011_10_577.TextGrid,2,Stephen G Breyer,1,
2011,2011_10_577.TextGrid,3,Elena Kagan,1,
2011,2011_10_577.TextGrid,4,Antonin Scalia,1,
2011,2011_10_577.TextGrid,5,Thomas J Whalen,1,
2011,2011_10_577.TextGrid,6,Sonia Sotomayor,1,
2011,2011_10_577.TextGrid,7,John G Roberts,1,
2011,2011_10_577.TextGrid,8,Ruth Bader Ginsburg,1,
2011,2011_10_577.TextGrid,9,Anthony Kennedy,1,
2011,2011_10_63.TextGrid,1,Stephen G Breyer,1,
2011,2011_10_63.TextGrid,2,Elena Kagan,1,
2011,2011_10_63.TextGrid,3,Antonin Scalia,1,
2011,2011_10_63.TextGrid,4,John C Neiman Jr,1,
2011,2011_10_63.TextGrid,5,Sonia Sotomayor,1,
2011,2011_10_63.TextGrid,6,John G Roberts,1,
2011,2011_10_63.TextGrid,7,Ruth Bader Ginsburg,1,
2011,2011_10_63.TextGrid,8,Gregory G Garre,1,
2011,2011_10_63.TextGrid,9,Anthony Kennedy,1,
2011,2011_10_63.TextGrid,10,Samuel Alito,1,
2011,2011_10_637.TextGrid,1,Stephen G Breyer,1,
2011,2011_10_637.TextGrid,2,Antonin Scalia,1,
2011,2011_10_637.TextGrid,3,Elena Kagan,1,
2011,2011_10_637.TextGrid,4,Jeffrey L Fisher,1,
2011,2011_10_637.TextGrid,5,Ronald Eisenberg,1,
2011,2011_10_637.TextGrid,6,Sonia Sotomayor,1,
2011,2011_10_637.TextGrid,7,John G Roberts,1,
2011,2011_10_637.TextGrid,8,Ruth Bader Ginsburg,1,
2011,2011_10_637.TextGrid,9,Anthony Kennedy,1,
2011,2011_10_637.TextGrid,10,Samuel Alito,1,
2011,2011_10_6549.TextGrid,1,Stephen G Breyer,1,
2011,2011_10_6549.TextGrid,2,Elena Kagan,1,
2011,2011_10_6549.TextGrid,3,Antonin Scalia,1,
2011,2011_10_6549.TextGrid,4,Candace Cain,1,
2011,2011_10_6549.TextGrid,5,Sonia Sotomayor,1,
2011,2011_10_6549.TextGrid,6,John G Roberts,1,
2011,2011_10_6549.TextGrid,7,Ruth Bader Ginsburg,1,
2011,2011_10_6549.TextGrid,8,Unidentified Justice,1,
2011,2011_10_6549.TextGrid,9,Melissa Arbus Sherry,1,
2011,2011_10_6549.TextGrid,10,Anthony Kennedy,1,
2011,2011_10_6549.TextGrid,11,Samuel Alito,1,
2011,2011_10_680.TextGrid,1,Elizabeth L Jacobs,1,
2011,2011_10_680.TextGrid,2,Stephen G Breyer,1,
2011,2011_10_680.TextGrid,3,Ginger D  Anders,1,
2011,2011_10_680.TextGrid,4,Antonin Scalia,1,
2011,2011_10_680.TextGrid,5,Elena Kagan,1,
2011,2011_10_680.TextGrid,6,Sonia Sotomayor,1,
2011,2011_10_680.TextGrid,7,John G Roberts,1,
2011,2011_10_680.TextGrid,8,Ruth Bader Ginsburg,1,
2011,2011_10_680.TextGrid,9,Samuel Alito,1,
2011,2011_10_680.TextGrid,10,Anthony Kennedy,1,
2011,2011_10_680.TextGrid,11,John J Bursch,1,
2011,2011_10_694.TextGrid,1,Curtis E Gannon,1,
2011,2011_10_694.TextGrid,2,Stephen G Breyer,1,
2011,2011_10_694.TextGrid,3,Elena Kagan,1,
2011,2011_10_694.TextGrid,4,Antonin Scalia,1,
2011,2011_10_694.TextGrid,5,Mark C Fleming,1,
2011,2011_10_694.TextGrid,6,Sonia Sotomayor,1,
2011,2011_10_694.TextGrid,7,John G Roberts,1,
2011,2011_10_694.TextGrid,8,Ruth Bader Ginsburg,1,
2011,2011_10_694.TextGrid,9,Samuel Alito,1,
2011,2011_10_694.TextGrid,10,Anthony Kennedy,1,
2011,2011_10_699.TextGrid,1,Stephen G Breyer,1,
2011,2011_10_699.TextGrid,2,Donald B Verrilli Jr,1,
2011,2011_10_699.TextGrid,3,Antonin Scalia,1,
2011,2011_10_699.TextGrid,4,Elena Kagan,1,
2011,2011_10_699.TextGrid,5,Nathan Lewin,1,
2011,2011_10_699.TextGrid,6,Sonia Sotomayor,1,
2011,2011_10_699.TextGrid,7,John G Roberts,1,
2011,2011_10_699.TextGrid,8,Ruth Bader Ginsburg,1,
2011,2011_10_699.TextGrid,9,Samuel Alito,1,
2011,2011_10_699.TextGrid,10,Anthony Kennedy,1,
2011,2011_10_704.TextGrid,1,Timothy T Coates,1,
2011,2011_10_704.TextGrid,2,Stephen G Breyer,1,
2011,2011_10_704.TextGrid,3,Elena Kagan,1,
2011,2011_10_704.TextGrid,4,Antonin Scalia,1,
2011,2011_10_704.TextGrid,5,Paul Rq Wolfson,1,
2011,2011_10_704.TextGrid,6,Sonia Sotomayor,1,
2011,2011_10_704.TextGrid,7,John G Roberts,1,
2011,2011_10_704.TextGrid,8,Ruth Bader Ginsburg,1,
2011,2011_10_704.TextGrid,9,Sri Srinivasan,1,
2011,2011_10_704.TextGrid,10,Anthony Kennedy,1,
2011,2011_10_704.TextGrid,11,Samuel Alito,1,
2011,2011_10_708.TextGrid,1,Stephen G Breyer,1,
2011,2011_10_708.TextGrid,2,Elena Kagan,1,
2011,2011_10_708.TextGrid,3,Antonin Scalia,1,
2011,2011_10_708.TextGrid,4,Anthony A Yang,1,
2011,2011_10_708.TextGrid,5,Jeffrey A Lamken,1,
2011,2011_10_708.TextGrid,6,Sonia Sotomayor,1,
2011,2011_10_708.TextGrid,7,John G Roberts,1,
2011,2011_10_708.TextGrid,8,Aaron M Panner,1,
2011,2011_10_708.TextGrid,9,Ruth Bader Ginsburg,1,
2011,2011_10_708.TextGrid,10,Samuel Alito,1,
2011,2011_10_708.TextGrid,11,Anthony Kennedy,1,
2011,2011_10_7387.TextGrid,1,Stephen G Breyer,1,
2011,2011_10_7387.TextGrid,2,Elena Kagan,1,
2011,2011_10_7387.TextGrid,3,Antonin Scalia,1,
2011,2011_10_7387.TextGrid,4,Evan A Young,1,
2011,2011_10_7387.TextGrid,5,Sonia Sotomayor,1,
2011,2011_10_7387.TextGrid,6,John G Roberts,1,
2011,2011_10_7387.TextGrid,7,Ruth Bader Ginsburg,1,
2011,2011_10_7387.TextGrid,8,William M Jay,1,
2011,2011_10_7387.TextGrid,9,Anthony Kennedy,1,
2011,2011_10_7387.TextGrid,10,Samuel Alito,1,
2011,2011_10_7387.TextGrid,11,Jason D Hawkins,1,
2011,2011_10_788.TextGrid,1,Stephen G Breyer,1,
2011,2011_10_788.TextGrid,2,Antonin Scalia,1,
2011,2011_10_788.TextGrid,3,Elena Kagan,1,
2011,2011_10_788.TextGrid,4,John C Jones,1,
2011,2011_10_788.TextGrid,5,Andrew J Pincus,1,
2011,2011_10_788.TextGrid,6,Sonia Sotomayor,1,
2011,2011_10_788.TextGrid,7,John G Roberts,1,
2011,2011_10_788.TextGrid,8,Ruth Bader Ginsburg,1,
2011,2011_10_788.TextGrid,9,Samuel Alito,1,
2011,2011_10_788.TextGrid,10,Anthony Kennedy,1,
2011,2011_10_8145.TextGrid,1,Stephen G Breyer,1,
2011,2011_10_8145.TextGrid,2,Elena Kagan,1,
2011,2011_10_8145.TextGrid,3,Antonin Scalia,1,
2011,2011_10_8145.TextGrid,4,Kannon K Shanmugam,1,
2011,2011_10_8145.TextGrid,5,Donna R Andrieu,1,
2011,2011_10_8145.TextGrid,6,Sonia Sotomayor,1,
2011,2011_10_8145.TextGrid,7,John G Roberts,1,
2011,2011_10_8145.TextGrid,8,Ruth Bader Ginsburg,1,
2011,2011_10_8145.TextGrid,9,Samuel Alito,1,
2011,2011_10_8145.TextGrid,10,Anthony Kennedy,1,
2011,2011_10_844.TextGrid,1,Mark A Perry,1,
2011,2011_10_844.TextGrid,2,Stephen G Breyer,1,
2011,2011_10_844.TextGrid,3,Elena Kagan,1,
2011,2011_10_844.TextGrid,4,Antonin Scalia,1,
2011,2011_10_844.TextGrid,5,Benjamin J Horwich,1,
2011,2011_10_844.TextGrid,6,James F Hurst,1,
2011,2011_10_844.TextGrid,7,Sonia Sotomayor,1,
2011,2011_10_844.TextGrid,8,John G Roberts,1,
2011,2011_10_844.TextGrid,9,Ruth Bader Ginsburg,1,
2011,2011_10_844.TextGrid,10,Samuel Alito,1,
2011,2011_10_844.TextGrid,11,Anthony Kennedy,1,
2011,2011_10_8505.TextGrid,1,Stephen G Breyer,1,
2011,2011_10_8505.TextGrid,2,Elena Kagan,1,
2011,2011_10_8505.TextGrid,3,Antonin Scalia,1,
2011,2011_10_8505.TextGrid,4,Anita Alvarez,1,
2011,2011_10_8505.TextGrid,5,Brian W Carroll,1,
2011,2011_10_8505.TextGrid,6,Sonia Sotomayor,1,
2011,2011_10_8505.TextGrid,7,John G Roberts,1,
2011,2011_10_8505.TextGrid,8,Ruth Bader Ginsburg,1,
2011,2011_10_8505.TextGrid,9,Michael R Dreeben,1,
2011,2011_10_8505.TextGrid,10,Anthony Kennedy,1,
2011,2011_10_8505.TextGrid,11,Samuel Alito,1,
2011,2011_10_875.TextGrid,1,Pratik A Shah,0,
2011,2011_10_875.TextGrid,2,Stephen G Breyer,0,
2011,2011_10_875.TextGrid,3,Elena Kagan,0,
2011,2011_10_875.TextGrid,4,Antonin Scalia,0,
2011,2011_10_875.TextGrid,5,Susan M Freeman,0,
2011,2011_10_875.TextGrid,6,Sonia Sotomayor,0,
2011,2011_10_875.TextGrid,7,John G Roberts,0,
2011,2011_10_875.TextGrid,8,Ruth Bader Ginsburg,0,
2011,2011_10_875.TextGrid,9,Anthony Kennedy,0,
2011,2011_10_875.TextGrid,10,Samuel Alito,0,
2011,2011_10_895.TextGrid,1,Stephen G Breyer,1,
2011,2011_10_895.TextGrid,2,Elena Kagan,1,
2011,2011_10_895.TextGrid,3,Antonin Scalia,1,
2011,2011_10_895.TextGrid,4,Ann Oconnell,1,
2011,2011_10_895.TextGrid,5,Patricia A Millett,1,
2011,2011_10_895.TextGrid,6,Sonia Sotomayor,1,
2011,2011_10_895.TextGrid,7,John G Roberts,1,
2011,2011_10_895.TextGrid,8,Ruth Bader Ginsburg,1,
2011,2011_10_895.TextGrid,9,Jonathan F Mitchell,1,
2011,2011_10_895.TextGrid,10,Samuel Alito,1,
2011,2011_10_895.TextGrid,11,Anthony Kennedy,1,
2011,2011_10_8974.TextGrid,1,Stephen G Breyer,1,
2011,2011_10_8974.TextGrid,2,Elena Kagan,1,
2011,2011_10_8974.TextGrid,3,Antonin Scalia,1,
2011,2011_10_8974.TextGrid,4,Michael A Delaney,1,
2011,2011_10_8974.TextGrid,5,Nicole A Saharsky,1,
2011,2011_10_8974.TextGrid,6,Richard Guerriero,1,
2011,2011_10_8974.TextGrid,7,Sonia Sotomayor,1,
2011,2011_10_8974.TextGrid,8,John G Roberts,1,
2011,2011_10_8974.TextGrid,9,Ruth Bader Ginsburg,1,
2011,2011_10_8974.TextGrid,10,Anthony Kennedy,1,
2011,2011_10_8974.TextGrid,11,Samuel Alito,1,
2011,2011_10_945.TextGrid,1,Stephen G Breyer,1,
2011,2011_10_945.TextGrid,2,Elena Kagan,1,
2011,2011_10_945.TextGrid,3,Antonin Scalia,1,
2011,2011_10_945.TextGrid,4,Nicole A Saharsky,1,
2011,2011_10_945.TextGrid,5,Sonia Sotomayor,1,
2011,2011_10_945.TextGrid,6,John G Roberts,1,
2011,2011_10_945.TextGrid,7,Carter G Phillips,1,
2011,2011_10_945.TextGrid,8,Ruth Bader Ginsburg,1,
2011,2011_10_945.TextGrid,9,Anthony Kennedy,1,
2011,2011_10_945.TextGrid,10,Samuel Alito,1,
2011,2011_10_945.TextGrid,11,Thomas C Goldstein,1,
2011,2011_10_948.TextGrid,1,Antonin Scalia,1,
2011,2011_10_948.TextGrid,2,Elena Kagan,1,
2011,2011_10_948.TextGrid,3,Scott L Nelson,1,
2011,2011_10_948.TextGrid,4,Sonia Sotomayor,1,
2011,2011_10_948.TextGrid,5,John G Roberts,1,
2011,2011_10_948.TextGrid,6,Ruth Bader Ginsburg,1,
2011,2011_10_948.TextGrid,7,Samuel Alito,1,
2011,2011_10_948.TextGrid,8,Anthony Kennedy,1,
2011,2011_10_948.TextGrid,9,Michael W Mcconnell,1,
2011,2011_10_9646.TextGrid,1,Stephen G Breyer,0,
2011,2011_10_9646.TextGrid,2,Elena Kagan,0,
2011,2011_10_9646.TextGrid,3,Antonin Scalia,0,
2011,2011_10_9646.TextGrid,4,Bryan A Stevenson,0,
2011,2011_10_9646.TextGrid,5,Kent G Holt,0,
2011,2011_10_9646.TextGrid,6,Sonia Sotomayor,0,
2011,2011_10_9646.TextGrid,7,John G Roberts,0,
2011,2011_10_9646.TextGrid,8,Ruth Bader Ginsburg,0,
2011,2011_10_9646.TextGrid,9,Samuel Alito,0,
2011,2011_10_9646.TextGrid,10,Anthony Kennedy,0,
2011,2011_10_9995.TextGrid,1,Stephen G Breyer,1,
2011,2011_10_9995.TextGrid,2,Elena Kagan,1,
2011,2011_10_9995.TextGrid,3,Antonin Scalia,1,
2011,2011_10_9995.TextGrid,4,Kathleen A Lord,1,
2011,2011_10_9995.TextGrid,5,Sonia Sotomayor,1,
2011,2011_10_9995.TextGrid,6,John G Roberts,1,
2011,2011_10_9995.TextGrid,7,Ruth Bader Ginsburg,1,
2011,2011_10_9995.TextGrid,8,Melissa Arbus Sherry,1,
2011,2011_10_9995.TextGrid,9,Samuel Alito,1,
2011,2011_10_9995.TextGrid,10,Daniel D Domenico,1,
2011,2011_11_139.TextGrid,1,Stephen G Breyer,1,
2011,2011_11_139.TextGrid,2,Elena Kagan,1,
2011,2011_11_139.TextGrid,3,Antonin Scalia,1,
2011,2011_11_139.TextGrid,4,Sonia Sotomayor,1,
2011,2011_11_139.TextGrid,5,John G Roberts,1,
2011,2011_11_139.TextGrid,6,Ruth Bader Ginsburg,1,
2011,2011_11_139.TextGrid,7,Samuel Alito,1,
